entrezID	symbol
100421724	BNIP3P5
100421728	NEK4P3
100421729	VPS26BP1
100421730	LOC100421730
100421731	VPS26AP1
100421733	EEF1GP6
100421734	NEK4P2
100421736	BNIP3P3
100421737	LOC100421737
100421741	LOC100421741
100421741	ARAFP1
100421742	LOC100421742
100421746	LOC100421746
100421749	LOC100421749
100421751	LOC100421751
100421754	BNIP3P2
100421756	LOC100421756
100421756	EEF1B2P7
100421765	LOC100421765
100421766	LOC100421766
100421766	UBE2Q2P7
100421767	LOC100421767
100421767	UBE2Q2P11
100421768	LOC100421768
100421768	UBE2Q2P12
100421769	LOC100421769
100421769	UBE2Q2P6
100421771	LOC100421771
100421771	UBE2Q2P8
100421774	LOC100421774
100421774	EEF1B2P8
100421775	LOC100421775
100421776	NIPA2P4
100421779	LOC100421779
100421779	ACSM5P1
100421782	LOC100421782
100421784	LOC100421784
100421784	STK24P1
100421787	LOC100421787
100421788	LOC100421788
100421790	LOC100421790
100421790	PUS7P1
100421793	LOC100421793
100421794	HNRNPCP6
100421795	ST3GAL5P1
100421796	EEF1A1P19
100421797	EEF1A1P20
100421798	LOC100421798
100421799	LONRF2P2
100421802	LOC100421802
100421803	ENPP7P9
100421804	ST3GAL1P1
100421805	ENPP7P10
100421806	ENPP7P11
100421807	EEF1A1P21
100421808	LOC100421808
100421809	LOC100421809
100421810	LOC100421810
100421811	LOC100421811
100421813	ENPP7P2
100421815	EEF1A1P23
100421816	ENPP7P4
100421817	LOC100421817
100421819	LOC100421819
100421820	EEF1A1P36
100421821	LOC100421821
100421822	LOC100421822
100421823	ENPP7P1
100421824	LOC100421824
100421825	EEF1A1P37
100421827	LONRF2P1
100421828	HNRNPCP4
100421829	EEF1A1P10
100421829	EEF1AL8
100421840	LOC100421840
100421842	LOC100421842
100421854	EEF1A1P4
100421854	EEF1AL2
100421855	LOC100421855
100421859	ENPP7P7
100421860	ENPP7P8
100421861	CBX3P3
100421863	LOC100421863
100421865	EEF1A1P3
100421865	EEF1AL
100421865	EEF1AL1
100421868	LOC100421868
100421870	LOC100421870
100421893	LOC100421893
100421894	LOC100421894
100421901	LOC100421901
100421910	LOC100421910
100421925	LOC100421925
100421926	LOC100421926
100421926	NACAP4
100421943	CBX3P5
100421973	ARPC3P4
100421975	CBX3P7
100421976	LOC100421976
100421985	LOC100421985
100422013	LOC100422013
100422019	EFTUD1P2
100422020	LOC100422020
100422021	LOC100422021
100422022	LOC100422022
100422023	UGT2A3P7
100422024	LOC100422024
100422026	LOC100422026
100422029	LOC100422029
100422032	LOC100422032
100422044	LOC100422044
100422053	LOC100422053
100422055	LOC100422055
100422055	VPS35P1
100422059	ABCF2P2
100422076	LOC100422076
100422088	LOC100422088
100422088	ASH2LP2
100422091	LOC100422091
100422094	LOC100422094
100422106	LOC100422106
100422179	LOC100422179
100422179	KCTD9P5
100422188	LOC100422188
100422189	LOC100422189
100422190	LOC100422190
100422194	LOC100422194
100422200	EIF3EP4
100422204	LOC100422204
100422209	LOC100422209
100422212	LOC100422212
100422213	LOC100422213
100422225	LOC100422225
100422227	LOC100422227
100422229	MAPRE1P3
100422230	LOC100422230
100422230	KCTD10P1
100422232	LOC100422232
100422233	LOC100422233
100422235	CYP4F36P
100422238	CYP4F23P
100422241	LOC100422241
100422242	LOC100422242
100422242	KCTD9P4
100422243	NPM1P27
100422247	CYP4F34P
100422249	NPM1P41
100422250	LOC100422250
100422250	SUMO2P11
100422254	EBAG9P1
100422256	NPM1P23
100422259	NPM1P29
100422261	NPM1P37
100422263	LOC100422263
100422264	CYP51P3
100422264	CYP51A1P3
100422265	LOC100422265
100422265	SUMO2P19
100422267	LOC100422267
100422268	LOC100422268
100422268	BRIX1P1
100422270	NPM1P44
100422271	LOC100422271
100422272	NPM1P52
100422273	KCTD9P1
100422273	HsT38306
100422274	LOC100422274
100422275	LOC100422275
100422284	NPM1P49
100422285	LOC100422285
100422286	LOC100422286
100422287	LOC100422287
100422288	LOC100422288
100422288	CYP4A27P
100422289	LOC100422289
100422289	PSMB7P1
100422292	LOC100422292
100422294	LOC100422294
100422296	LOC100422296
100422298	LOC100422298
100422299	LOC100422299
100422299	C1QBPP2
100422300	LOC100422300
100422305	PSMC1P13
100422309	NPM1P43
100422310	LOC100422310
100422310	C1QBPP3
100422312	NPM1P24
100422313	NPM1P26
100422315	LOC100422315
100422316	NPM1P45
100422317	LOC100422317
100422319	LOC100422319
100422324	LOC100422324
100422325	LOC100422325
100422330	QRSL1P2
100422334	LOC100422334
100422337	LOC100422337
100422338	LOC100422338
100422339	LOC100422339
100422339	SDR42E1P5
100422340	LOC100422340
100422340	LOC100422341
100422340	LOC100422345
100422340	SDR42E1P1
100422342	PIGUP1
100422343	UPF3AP3
100422346	LOC100422344
100422346	LOC100422346
100422346	SDR42E1P2
100422347	LOC100422347
100422347	SDR42E1P3
100422348	LOC100422348
100422348	SDR42E1P4
100422349	PIGFP2
100422352	LOC100422352
100422354	CHCHD3P2
100422363	LOC100422363
100422363	BUB1P1
100422368	LOC100422368
100422369	LOC100422369
100422371	RIMKLBP2
100422372	LOC100422372
100422372	NDE1P1
100422374	QRSL1P3
100422375	LOC100422375
100422376	LOC100422376
100422381	PPP1R10P1
100422381	PPP1R10P
100422382	LOC100422382
100422384	POLR3DP1
100422385	LOC100422385
100422385	DIMT1P1
100422386	ADAD1P1
100422391	LOC100422391
100422391	POLR3GP2
100422394	LOC100422394
100422395	LOC100422395
100422395	POLR3GP1
100422398	LOC100422398
100422399	LOC100422399
100422402	LOC100422402
100422407	ADAD1P2
100422408	LOC100422408
100422411	PSMD8P1
100422413	LOC100422413
100422414	LOC100422414
100422416	LOC100422416
100422417	LOC100422417
100422418	LOC100422418
100422426	LOC100422426
100422429	NAPGP2
100422431	LOC100422431
100422431	NDUFB5P2
100422432	LOC100422432
100422434	LOC100422434
100422437	LOC100422437
100422437	MYL6BP1
100422438	LOC100422438
100422440	LOC100422440
100422441	LOC100422441
100422445	NUDT19P5
100422449	LOC100422449
100422450	NUDT19P3
100422452	NUDT19P4
100422453	LOC100422453
100422456	LOC100422456
100422458	NUDT19P2
100422463	LOC100422463
100422467	NUDT21P1
100422469	LOC100422469
100422469	B3GNT2P1
100422471	LOC100422471
100422473	LOC100422473
100422478	LOC100422478
100422479	LOC100422479
100422486	KRR1P1
100422490	LOC100422490
100422491	LOC100422491
100422492	LOC100422492
100422493	LOC100422493
100422495	LOC100422495
100422496	PRPF19P1
100422496	HsT1682
100422496	PRP19P
100422496	PRPF19P
100422497	LOC100422497
100422500	LOC100422500
100422501	LOC100422501
100422502	LOC100422502
100422505	ATP8A2P1
100422510	LOC100422510
100422513	LOC100422513
100422514	ATP5F1P4
100422517	LOC100422517
100422517	BSNDP2
100422519	LOC100422519
100422523	ATP5F1P1
100422524	LOC100422524
100422526	LOC100422526
100422527	LOC100422527
100422527	SLC4A1APP2
100422528	LOC100422528
100422529	LOC100422529
100422530	LOC100422530
100422531	FCF1P8
100422532	NDUFAF4P3
100422533	FCF1P1
100422535	FCF1P6
100422536	FCF1P7
100422537	LOC100422537
100422538	LOC100422538
100422540	VTI1BP4
100422545	HIRAP1
100422546	XRCC6P4
100422547	SLC16A1P1
100422548	LOC100422548
100422549	LOC100422549
100422550	SLC5A4P1
100422556	LOC100422556
100422558	LOC100422558
100422558	LOC101928094
100422558	SMG1P6
100422559	LOC100422559
100422561	LOC100422561
100422562	LOC100422562
100422564	LOC100422564
100422580	LOC100422580
100422581	LOC100422581
100422581	DFFBP1
100422582	LOC100422582
100422582	ELOCP31
100422582	TCEB1P31
100422587	LOC100422587
100422588	LOC100422588
100422588	MGAT2P1
100422589	LOC100422589
100422589	MGAT2P2
100422591	SDHCP3
100422593	LOC100422593
100422595	PCMTD1P3
100422598	SDHCP4
100422600	SDHCP1
100422602	ST13P14
100422603	ST13P15
100422604	LOC100422604
100422605	ST13P16
100422606	SLC25A3P3
100422608	SLC25A24P2
100422610	LOC100422610
100422611	LOC100422611
100422614	LOC100422614
100422622	LOC100422622
100422623	LOC100422623
100422624	SLC25A15P1
100422624	SLC25A15P
100422624	SLC25A15PY1
100422625	GOT2P5
100422625	GOT2Y
100422627	LOC100422627
100422628	LOC100422628
100422633	LOC100422633
100422634	CASP1P3
100422635	SLC25A15P3
100422636	SLC25A15P4
100422637	LOC100422637
100422638	LOC100422638
100422639	LOC100422639
100422640	LOC100422640
100422641	LOC100422641
100422642	SLC25A15P5
100422644	LOC100422644
100422644	SERPINA7P1
100422645	LOC100422645
100422646	LOC100422646
100422656	LOC100422656
100422656	EEF1DP7
100422657	RAC1P6
100422658	LOC100422658
100422658	RAC1P9
100422666	LOC100422666
100422666	YWHABP2
100422669	LOC100422669
100422671	LOC100422671
100422674	YWHAQP7
100422685	LOC100422685
100422686	SLC25A6P3
100422687	LOC100422687
100422690	SLC25A6P4
100422691	ITGB1P1
100422691	FNRBL
100422691	ITGB1L
100422693	LOC100422693
100422694	LOC100422694
100422695	LOC100422695
100422696	LOC100422696
100422710	LOC100422710
100422711	PRKRIRP2
100422711	THAP12P2
100422712	PRKRIRP7
100422712	THAP12P7
100422713	LOC100422713
100422715	PRKRIRP10
100422715	THAP12P10
100422716	ST6GALNAC2P1
100422717	LOC100422717
100422730	LOC100422730
100422737	LOC100422737
100422737	LINC02532
100422737	LOC553137
100422737	
100422821	MIR1273C
100422823	MIR4300
100422824	MIR3128
100422824	mir-3128
100422825	MIR3160-2
100422825	mir-3160-2
100422825	MIR3160-1
100422826	MIR4274
100422827	MIR3160-1
100422827	mir-3160-1
100422827	MIR3160-2
100422828	MIR4287
100422829	MIR4319
100422831	MIR1302-9
100422831	MIR1302-11
100422831	MIR1302-10
100422831	MIR1302-2
100422832	MIR3191
100422832	mir-3191
100422832	MIR3190
100422832	BBC3
100422833	MIR3188
100422833	mir-3188
100422834	MIR1302-10
100422834	MIR1302-11
100422834	MIR1302-9
100422834	MIR1302-2
100422835	MIR3183
100422835	mir-3183
100422836	MIR3180-3
100422836	MIR3180-1
100422836	
100422836	MIR3180-2
100422837	MIR1193
100422839	MIR3119-1
100422839	MIR3119-2
100422840	MIR4317
100422841	MIR3174
100422842	MIR3074
100422842	mir-3074
100422843	MIR4293
100422844	MIR3118-3
100422844	MIR3118-2
100422844	MIR3118-1
100422845	MIR1233-2
100422845	MIR1233-1
100422846	MIR3164
100422847	MIR514B
100422847	mir-514b
100422848	MIR4283-2
100422848	MIR4283-1
100422849	MIR548T
100422850	MIR548V
100422851	MIR4316
100422853	MIR3182
100422853	mir-3182
100422854	MIR3187
100422854	mir-3187
100422855	MIR4301
100422856	MIR3123
100422856	mir-3123
100422857	MIR4318
100422858	MIR4285
100422859	MIR3136
100422859	mir-3136
100422860	MIR4292
100422861	MIR4306
100422861	mir-4306
100422862	MIR548S
100422863	MIR4265
100422864	MIR544B
100422865	MIR4320
100422866	MIR3115
100422866	mir-3115
100422867	MIR378C
100422867	mir-378c
100422868	MIR4270
100422869	MIR3152
100422870	MIR3180-1
100422870	
100422870	MIR3180-2
100422870	MIR3180-3
100422871	MIR3117
100422871	mir-3117
100422872	MIR1244-3
100422872	PTMA
100422873	MIR4297
100422874	MIR4279
100422875	MIR3192
100422875	mir-3192
100422876	MIR3148
100422876	mir-3148
100422877	MIR3202-2
100422877	mir-3202-2
100422877	MIR3202-1
100422878	MIR3168
100422879	MIR3124
100422879	mir-3124
100422880	MIR3162
100422880	mir-3162
100422881	MIR3170
100422881	mir-3170
100422882	MIR3120
100422882	mir-3120
100422882	MIR214
100422883	MIR4325
100422884	MIR548U
100422885	MIR1244-2
100422885	PTMA
100422886	MIR3179-2
100422886	MIR3179-1
100422886	MIR3179-3
100422887	MIR4280
100422888	MIR4264
100422889	MIR3194
100422889	mir-3194
100422890	MIR3118-5
100422891	MIR4327
100422892	MIR3157
100422892	mir-3157
100422893	MIR3154
100422893	mir-3154
100422894	MIR4260
100422895	MIR4294
100422896	MIR3140
100422896	mir-3140
100422897	MIR4302
100422898	MIR4255
100422899	MIR3190
100422899	mir-3190
100422899	MIR3191
100422899	BBC3
100422900	MIR3158-1
100422900	mir-3158-1
100422900	MIR3158-2
100422901	MIR3135A
100422901	hsa-mir-3135a
100422901	MIR3135
100422902	MIR3116-1
100422902	MIR3116-2
100422903	MIR4288
100422904	MIR3193
100422905	MIR4311
100422906	MIR3118-6
100422906	MIR3118-4
100422907	MIR3156-2
100422908	MIR3129
100422908	mir-3129
100422909	MIR4295
100422910	MIR2861
100422910	BMND15
100422910	MIRN2861
100422911	MIR500B
100422911	mir-500b
100422912	MIR3200
100422912	mir-3200
100422913	MIR320E
100422913	mir-320e
100422914	MIR4253
100422915	MIR3065
100422915	mir-3065
100422915	MIR338
100422916	MIR3201
100422917	MIR4283-1
100422917	MIR4283-2
100422918	MIR3167
100422919	MIR1302-11
100422919	MIR1302-10
100422919	MIR1302-9
100422919	MIR1302-2
100422920	MIR548X
100422922	MIR1972-2
100422922	MIR1972-1
100422923	MIR548W
100422924	MIR4303
100422925	MIR4322
100422926	MIR3137
100422927	MIR4291
100422928	MIR3127
100422928	mir-3127
100422929	MIR4261
100422930	MIR4330
100422931	MIR4304
100422932	MIR4328
100422933	MIR378B
100422934	MIR3143
100422934	mir-3143
100422935	MIR3118-4
100422935	MIR3118-6
100422936	MIR3153
100422936	mir-3153
100422937	MIR4275
100422938	MIR3142
100422939	MIR3147
100422939	mir-3147
100422940	MIR4305
100422941	MIR4272
100422942	MIR3133
100422943	MIR3189
100422943	mir-3189
100422944	MIR3186
100422944	mir-3186
100422945	MIR4326
100422945	mir-4326
100422946	MIR3116-2
100422946	MIR3116-1
100422947	MIR3122
100422947	mir-3122
100422948	MIR4284
100422948	mir-4284
100422949	MIR3118-2
100422949	MIR3118-3
100422949	MIR3118-1
100422950	MIR3141
100422950	mir-3141
100422951	MIR3144
100422951	mir-3144
100422952	MIR4271
100422952	C3orf62
100422953	MIR3165
100422953	mir-3165
100422954	MIR4309
100422955	MIR4273
100422956	MIR3180-2
100422956	mir-3180-2
100422956	MIR3180-1
100422956	
100422956	MIR3180-3
100422957	MIR3131
100422957	mir-3131
100422959	MIR4268
100422960	MIR3179-1
100422960	MIR3179-2
100422960	MIR3179-3
100422961	MIR4315-2
100422961	PLEKHM1P
100422962	MIR4281
100422963	MIR4290
100422964	MIR3150A
100422964	MIR3150
100422964	mir-3150a
100422964	MIR3150B
100422965	MIR4263
100422966	MIR4277
100422967	MIR3146
100422967	mir-3146
100422968	MIR4251
100422969	MIR2909
100422970	MIR1273D
100422971	MIR4312
100422973	MIR3169
100422974	MIR3178
100422974	mir-3178
100422975	MIR4252
100422976	MIR4256
100422977	MIR1184-3
100422977	MIR1184-1
100422977	MIR1184-2
100422978	MIR3185
100422978	PRAC2
100422979	MIR4324
100422979	mir-4324
100422980	MIR4323
100422981	MIR3173
100422981	mir-3173
100422982	MIR4286
100422982	mir-4286
100422983	MIR4314
100422984	MIR4308
100422985	MIR1184-2
100422985	MIR1184-1
100422985	MIR1184-3
100422986	MIR3125
100422986	mir-3125
100422987	MIR3202-1
100422987	mir-3202-1
100422987	MIR3202-2
100422988	MIR3156-1
100422988	mir-3156-1
100422989	MIR3155A
100422989	hsa-mir-3155a
100422989	MIR3155
100422989	mir-3155a
100422990	MIR3134
100422991	MIR1260B
100422991	mir-1260b
100422992	MIR3151
100422992	mir-3151
100422993	MIR3130-1
100422993	MIR3130-3
100422993	mir-3130-1
100422993	MIR3130-2
100422994	MIR4267
100422995	MIR3175
100422995	mir-3175
100422996	MIR4262
100422997	MIR4257
100422998	MIR3199-2
100422998	mir-3199-2
100422998	MIR3199-1
100422999	MIR4278
100423000	MIR3161
100423001	MIR3145
100423001	mir-3145
100423002	MIR3130-2
100423002	MIR3130-4
100423002	mir-3130-2
100423002	MIR3130-1
100423003	MIR3184
100423003	MIR423
100423004	MIR4315-1
100423004	PLEKHM1P
100423005	MIR4282
100423006	MIR3179-3
100423006	MIR3179-1
100423006	MIR3179-2
100423008	MIR3118-1
100423008	mir-3118-1
100423008	MIR3118-2
100423008	MIR3118-3
100423009	MIR4329
100423010	MIR3119-2
100423010	MIR3119-1
100423011	MIR3138
100423011	mir-3138
100423012	MIR3177
100423012	mir-3177
100423013	MIR4310
100423014	MIR3196
100423014	mir-3196
100423015	MIR4289
100423016	MIR3159
100423017	MIR3139
100423018	MIR3156-3
100423018	mir-3156-3
100423019	MIR4307
100423020	MIR4258
100423021	MIR4298
100423023	MIR3197
100423024	MIR1270-1
100423024	MIR1270-2
100423025	MIR3198-1
100423025	MIR3198
100423025	mir-3198-1
100423026	MIR4299
100423027	MIR4266
100423028	MIR4254
100423029	MIR3163
100423030	MIR3126
100423030	mir-3126
100423031	MIR4321
100423031	AMH
100423032	MIR3121
100423032	mir-3121
100423033	MIR3158-2
100423033	mir-3158-2
100423033	MIR3158-1
100423034	MIR3199-1
100423034	mir-3199-1
100423034	MIR3199-2
100423035	MIR4313
100423036	MIR2355
100423036	mir-2355
100423037	MIR3176
100423037	mir-3176
100423039	MIR3132
100423040	MIR3166
100423041	MIR4296
100423042	MIR4276
100423043	MIR4269
100423044	LOC100423044
100423046	LOC100423046
100423046	STX8P1
100423060	LOC100423060
100423060	ASNSP6
100423061	ASNSP3
100423062	IGLL5
100423062	IGL
100423062	IGLV
100423062	VL-MAR
100431168	MYL6P2
100431172	KLRF2
100431172	NKp65
100431173	RNY4P16
100431174	LOC100431174
100431175	LOC100431175
100431177	LOC100431177
100431177	BHLHB9P1
100462647	NKAIN1P1
100462648	LOC100462648
100462652	LOC100462652
100462732	ATP6V1G1P6
100462767	ACTBP12
100462767	ACTGP5
100462772	FTH1P22
100462772	FTHL22
100462776	RRAGAP1
100462776	RRAGAP
100462780	FTLP9
100462782	MEMO1P3
100462785	MEMO1P4
100462786	FTLP18
100462787	CICP10
100462788	FTLP6
100462790	FTLP8
100462792	FTLP12
100462793	FTLP13
100462794	FTLP14
100462795	H2AFZP4
100462797	FTH1P24
100462797	FTHL24
100462799	FTH1P25
100462799	FTHL25
100462800	H2AFZP6
100462809	RSL24D1P8
100462810	RHOT1P3
100462811	RHOT1P2
100462812	FGFR3P1
100462812	D84394.2
100462812	FGFR3P
100462812	FGFR6
100462813	RHOT1P1
100462813	RHOT1P
100462813	RHOT3
100462815	FGFR3P2
100462816	FGFR3P3
100462820	USP9YP6
100462820	CDY24P
100462821	USP9YP7
100462824	EIF4A1P3
100462825	ATP7BP1
100462826	EIF4A1P13
100462829	GCNT1P4
100462830	EIF4A1P12
100462832	PNPLA4P1
100462833	ISCUP1
100462836	EIF3EP3
100462838	ATP6V1G1P3
100462840	ATP6V1G1P5
100462843	ATP6V1G1P4
100462844	ATP6V1E1P2
100462844	ATP6EP2
100462844	ATP6V1EP2
100462850	COX6B1P4
100462850	COX6BP4
100462851	COX6B1P6
100462857	LSM6P2
100462862	ATP5LP8
100462865	ATP5LP6
100462866	TCEB1P21
100462866	ELOCP21
100462867	TCEB1P6
100462867	ELOCP6
100462868	TCEB1P7
100462868	ELOCP7
100462869	TCEB1P8
100462869	ELOCP8
100462870	TCEB1P9
100462870	ELOCP9
100462871	TCEB1P10
100462871	ELOCP10
100462872	TCEB1P11
100462872	ELOCP11
100462873	TCEB1P4
100462873	ELOCP4
100462874	TCEB1P12
100462874	ELOCP12
100462875	TCEB1P13
100462875	ELOCP13
100462876	TCEB1P14
100462876	ELOCP14
100462877	TCEB1P15
100462877	ELOCP15
100462878	TCEB1P16
100462878	ELOCP16
100462879	TCEB1P17
100462879	ELOCP17
100462880	TCEB1P19
100462880	ELOCP19
100462881	TCEB1P23
100462881	ELOCP23
100462886	TAF13P2
100462953	MINOS1P1
100462953	CG012
100462953	N4BP2L2-IT
100462953	N4BP2L2-IT1
100462953	N4BP2L2IT1
100462954	MINOS1P3
100462957	MINOS1P4
100462977	MTRNR2L1
100462977	HN1
100462981	MTRNR2L2
100462981	HN2
100462981	MTRNR2L12
100462982	CCT5-2P
100462983	MTRNR2L3
100462983	HN3
100462984	HSPD1P22
100462984	HSPD1-21P
100462985	HSPD1P16
100462985	HSPD1-13P
100462986	HSPD1P17
100462986	HSPD1-19P
100462987	HSPD1P13
100462987	HSPD1-16P
100462988	LOC100462988
100462989	HSPD1P20
100462989	HSPD1-20P
100462990	HSPD1P21
100462990	HSPD1-3P
100463285	MTRNR2L4
100463285	HN4
100463286	CCT6P5
100463286	CCT6-2P
100463288	HSPD1P19
100463288	HSPD1-18P
100463289	MTRNR2L5
100463289	HN5
100463482	MTRNR2L6
100463482	HN6
100463486	MTRNR2L8
100463486	HN8
100463486	MTRNR2L12
100463487	MTRNR2L9
100463487	HN9
100463488	MTRNR2L10
100463488	HN10
100463489	MTRNR2L11
100463489	HN11
100463498	MTRNR2L12
100463498	HN12
100463500	MTRNR2L13
100463500	HN13
100463528	LSP1P1
100498661	OSBPL9P4
100498859	LINC00881
100499171	LINC00276
100499171	NCRNA00276
100499177	THAP9-AS1
100499183	LOC100499183
100499183	LOC101927343
100499183	BAALC-AS1
100499183	
100499191	LOC100499191
100499192	LOC100499192
100499194	LOC100499194
100499223	LOC100499223
100499227	USP2-AS1
100499227	THY1-AS1
100499251	GMFBP1
100499252	ZBTB12P1
100499252	ZBTB12B
100499252	ZNF920
100499252	ZBTB12BP
100499258	SNRPBP1
100499259	CKS1BP4
100499261	BTF3P6
100499399	LOC100499399
100499405	LINC00987
100499416	TOMM22P1
100499417	TOMM22P2
100499418	MTCYBP1
100499435	TEX16P
100499457	MTND2P3
100499466	LINC00674
100499467	LINC00673
100499467	HI-LNC75
100499467	HILNC75
100499467	LUCAIR1
100499467	SLNCR
100499467	SLNCR1
100499467	LINC00511
100499468	MTND1P1
100499469	MTND6P1
100499471	LOC100499471
100499481	MED13P1
100499483	CCDC180
100499483	BDAG1
100499483	C9orf174
100499483	KIAA1529
100499484	LOC100499484
100499484	
100499485	SRIP2
100499489	LOC100499489
100499496	LOC100499496
100499497	LOC100499497
100499563	PTP4A1P2
100500719	LOC100500719
100500737	PPIAP20
100500773	LOC100500773
100500773	
100500797	USP9YP19
100500798	USP9YP23
100500801	MIR3659
100500801	mir-3659
100500802	MIR3685
100500803	MIR3919
100500804	MIR3654
100500804	EEF1G
100500805	MIR3607
100500805	SNORD138
100500805	mir-3607
100500807	MIR374C
100500807	mir-374c
100500807	MIR374B
100500808	MIR3917
100500808	mir-3917
100500809	MIR23C
100500809	hsa-mir-23c
100500809	mir-23c
100500810	MIR3620
100500810	mir-3620
100500810	ARF1
100500811	MIR3621
100500812	MIR3677
100500812	mir-3677
100500813	MIR3646
100500814	MIR3616
100500814	mir-3616
100500815	MIR3687
100500815	MIR3687-1
100500815	hsa-mir-3687-1
100500816	MIR3649
100500817	MIR3612
100500818	MIR3945
100500819	MIR3609
100500819	mir-3609
100500820	MIR3655
100500821	MIR3910-1
100500821	mir-3910-1
100500821	MIR3910-2
100500822	MIR3937
100500823	MIR3920
100500824	MIR3650
100500824	LIFR-AS1
100500825	MIR3660
100500825	mir-3660
100500826	MIR3909
100500826	mir-3909
100500827	MIR3614
100500827	mir-3614
100500828	MIR3619
100500829	MIR3943
100500830	MIR550B2
100500830	MIR550A2
100500831	MIR3912
100500831	mir-3912
100500832	MIR3658
100500832	UCK2
100500833	MIR3653
100500833	mir-3653
100500833	SNORD125
100500834	MIR3924
100500835	MIR3907
100500836	MIR3914-1
100500837	MIR3606
100500837	mir-3606
100500838	MIR3926-2
100500838	mir-3926-2
100500838	MIR3926-1
100500839	MIR3686
100500840	MIR3656
100500840	mir-3656
100500840	TRAPPC4
100500841	MIR3678
100500841	mir-3678
100500842	MIR3652
100500842	HSP90B1
100500843	MIR3922
100500844	MIR3664
100500844	mir-3664
100500845	MIR642B
100500845	mir-642b
100500845	MIR642A
100500846	MIR3689A
100500847	MIR3615
100500847	mir-3615
100500849	MIR3916
100500849	mir-3916
100500850	MIR3682
100500850	mir-3682
100500851	MIR3918
100500851	mir-3918
100500852	MIR3180-4
100500852	mir-3180-4
100500852	
100500853	MIR3605
100500853	mir-3605
100500854	MIR3671
100500855	MIR3713
100500856	MIR548Z
100500856	MIR548C
100500857	MIR3939
100500857	mir-3939
100500858	MIR3622A
100500858	mir-3622a
100500858	MIR3622B
100500859	MIR3921
100500860	MIR3618
100500861	MIR3665
100500862	MIR3648
100500862	MIR3648-1
100500862	hsa-mir-3648-1
100500863	MIR548AA1
100500863	MIR548D1
100500864	MIR3929
100500865	MIR3936
100500865	mir-3936
100500866	MIR3941
100500867	MIR3684
100500868	MIR3913-2
100500868	mir-3913-2
100500868	MIR3913-1
100500869	MIR3672
100500870	MIR3926-1
100500870	mir-3926-1
100500870	MIR3926-2
100500871	MIR3622B
100500871	MIR3622A
100500872	MIR3911
100500872	mir-3911
100500873	MIR3934
100500873	UQCC2
100500875	MIR3938
100500876	MIR3675
100500877	MIR3923
100500878	MIR3679
100500878	mir-3679
100500879	MIR3668
100500880	MIR3662
100500880	mir-3662
100500881	MIR3688-1
100500881	MIR3688
100500881	mir-3688-1
100500881	MIR3688-2
100500882	MIR3667
100500883	MIR550B1
100500883	MIR550A1
100500884	MIR3681
100500885	MIR3925
100500886	MIR3683
100500887	MIR676
100500887	hsa-mir-676
100500887	mir-676
100500888	MIR3940
100500888	mir-3940
100500889	MIR3657
100500890	MIR3611
100500891	MIR3935
100500893	MIR3663
100500894	MIR3690
100500894	MIR3690-1
100500894	MIR3690-2
100500894	hsa-mir-3690-1
100500894	hsa-mir-3690-2
100500894	mir-3690-1
100500894	mir-3690-2
100500895	MIR548AA2
100500895	MIR548D2
100500896	MIR3666
100500897	MIR3617
100500898	MIR3927
100500899	MIR3692
100500900	MIR3691
100500900	mir-3691
100500901	MIR3928
100500901	mir-3928
100500902	MIR3910-2
100500902	mir-3910-2
100500902	MIR3910-1
100500903	MIR3913-1
100500903	mir-3913-1
100500903	MIR3913-2
100500904	MIR3942
100500905	MIR3661
100500905	mir-3661
100500906	MIR3689B
100500906	mir-3689b
100500907	MIR3150B
100500907	mir-3150b
100500907	MIR3150A
100500908	MIR3613
100500909	MIR3908
100500910	MIR3670-1
100500910	hsa-mir-3670-1
100500910	MIR3670
100500910	MIR3670-2
100500910	
100500911	MIR3944
100500912	MIR3674
100500913	MIR3714
100500914	MIR3610
100500914	mir-3610
100500914	RAD21-AS1
100500915	MIR3915
100500916	MIR3180-5
100500916	mir-3180-5
100500917	MIR3680-1
100500917	hsa-mir-3680-1
100500917	MIR3680
100500917	MIR3680-2
100500918	MIR3651
100500918	mir-3651
100500918	SNORA84
100500919	MIR548Y
100500920	MIR3914-2
100500920	MIR3914-1
100500934	LOC100500934
100500938	CCDC179
100502572	LOC100502572
100505383	BPIFB5P
100505385	IQCJ-SCHIP1
100505474	LOC100505474
100505474	LINC01539
100505474	
100505478	LOC100505478
100505478	TEX48
100505483	PRKAG2-AS1
100505495	LOC100505495
100505495	PCAT19
100505495	LINC01190
100505495	
100505498	LOC100505498
100505498	LOC105373661
100505501	LOC100505501
100505501	
100505502	LOC100505502
100505502	
100505503	RPS17
100505503	RPS17L
100505504	LOC100505504
100505504	
100505506	BANF1P3
100505515	LOC100505515
100505515	LINC01723
100505515	
100505518	LOC100505518
100505518	EDNRB-AS1
100505524	LOC100505524
100505530	FLJ45825
100505530	LINC02520
100505530	LOC100505530
100505530	
100505532	LOC100505532
100505532	LINC01301
100505532	
100505534	LOC100505534
100505534	
100505536	ISM1-AS1
100505538	RBM26-AS1
100505540	LOC100505540
100505540	SLIT1-AS1
100505540	
100505545	LOC100505545
100505545	LINC01095
100505547	LOC100505547
100505547	LINC01208
100505547	
100505549	LOC100505549
100505550	LOC100505550
100505550	
100505555	LOC100505555
100505555	ZNF846
100505557	GSTM5P1
100505557	GST1L
